mu,sigma2,pi
1.61511702536218,0.935217183037685,0.208715950069403
2.07782223821008,0.737314068888075,0.122971197901145
1.86350698374141,0.526004137592829,0.13337857050399
1.91860019321415,0.730845763839679,0.0927143065761775
3.36613222327582,0.253720792166433,0.0118023720567177
4.15105913565699,0.207333312286016,0
3.94815460949268,0.14619284623957,0.00185978979155421
5.44434411937129,0.171327008918844,0.000735073279291389
6.78683134648293,0.148581630460937,0
7.10165432479875,0.506402119137642,0
1.24090824178437,0.623025980418991,0.134942088791455
1.51699967687674,0.901047897198225,0.115213022977759
3.96261487411569,0.234782542898776,0.00204636840939521
3.98876699429767,0.231193306579285,0
4.49128439301936,0.194581033238066,0
3.93178651546771,0.270202401042708,0.000829572860077021
1.8564235786522,0.477698856488628,0.0216540101250013
1.71699715521073,0.467654017294023,0.0948119127319753
1.72064016209036,0.441098571660036,0.0537663368399938
4.55088966561212,0.576728023457034,0
3.055717155236,0.248142561848318,0.00124894255004823
5.12975282974121,0.365058154314408,0.000310249250233172
6.33536760518562,0.160072361773746,0.00140186265282332
3.4687946905658,0.274085541692004,0.00136871688127517
5.42303496192728,0.350773994142184,0.00180978724233806
5.27357538320223,0.17269303409718,0
7.94077191940515,0.201818331181786,0.00133155553042888
2.98788224775016,0.27289812312965,0.0221956700607141
4.36253188690554,0.190402288284194,0.00136065915271639
4.23752516533439,0.217964461206047,0
2.66623180861291,0.310294155592613,0.00881629540825884
3.98922098245881,0.4134540930868,0
2.49143089609837,0.365435506656312,0.00118668628029525
4.15260572944728,0.223080417103072,0.000503952483609317
4.05953115340307,0.667976649194119,0.030716748425886
6.08363290910008,0.510731950523372,0
1.32973096118433,1.18709969948045,0.133819773525024
4.84648898081205,0.368442469319335,0
2.67728272790365,0.34988752346565,0.00952008330444495
0.479107398576493,1.56087051380851,0.34471863312237
4.7504427191609,0.172670193107065,0.000265076797083019
6.45504876939525,0.403141273585152,0.00149771771430969
1.40789251581322,0.925919084504099,0.156010169384256
5.01945098841418,0.287333856817283,0.00159857230767607
3.80295973895681,0.198663718042231,0.0106752833713839
1.67459182262196,0.306285498128754,0.0529767557562639
2.79200357025374,0.379303178818819,0.0311301924291998
5.30110658466221,0.527625698082843,0.000594409864768384
2.23142802905875,0.781854901877147,0.283186538045481
2.48630018593745,0.58242122701552,0.206318483385046
4.09730095454521,0.325469168486033,0
4.18201184741437,0.234511440016834,0.000473047168552874
3.75705822608617,0.216095719108458,0.000365837912261485
3.04779898683772,0.446339625177186,0.01122822974811
4.75898287388634,0.269925073689586,0
4.81947956152911,0.228789342867367,0
2.28039402933153,0.52066538110832,0.0637821306764334
4.40234228648421,0.254232155536366,0.00153338276714086
2.12266603438938,0.65902784379212,0.083330853938957
3.1557478577219,0.488090058654713,0.0118042587797592
4.79743936138465,0.162184184156541,0
4.22338002508499,0.203711550484299,0
4.71731057765674,0.340115844853745,0
2.27833929872276,0.488875250241309,0.0122672438651572
2.76929527775573,0.442207299645789,0.0205039100050678
2.15918003480895,0.640554020422971,0.0422544607483099
3.19812722985136,0.281502774823065,0
4.3304094954031,0.238648925144846,0
3.95508828482603,0.238532265039144,0
1.92235386077931,0.532944693716154,0.0298649369866401
3.60640079233331,0.307659722671402,0
6.78721566835395,0.158045860850504,2.09104152023793e-05
1.11457078766935,1.18761414523931,0.220128719214946
4.87547358298914,0.201658064053218,0
2.6495038433285,0.566340588516718,0.0614927350577712
1.12881197164858,1.33628462891315,0.332384971531977
3.51020547670764,0.299682454629118,0.0101146098815898
0.465386256777269,1.7127391664101,0.417221292081575
4.37047236620338,0.287174286088279,0
6.49119330742367,0.192828195714209,0
1.50958805209046,0.610321870724581,0.102630426292891
0.907330980965124,0.902367632095382,0.23910055182529
3.41486364457007,0.325702894132473,0.00180895942218601
3.96902645340546,0.247160977836193,0.000495575385689734
2.38949225835833,0.365436246680516,0.0109140617683778
2.61547628466072,0.408730644859207,0.0296433112700284
2.72675943951262,0.27452697737359,0.0198503619833042
2.30755838860171,0.534748825688018,0.039626945639203
0.809131230982512,0.744737434982731,0.156026171563566
2.52811134174921,0.43561826681683,0.01114656214873
1.53573282322412,0.769719035693805,0.168313393543536
2.88069357115194,0.551708107950093,0.0189665104391923
1.60278058330524,1.45366636415346,0.239273335410034
1.33872398202542,0.772345083947023,0.303027475101699
1.58208333093678,0.518312391109299,0.0399921643673132
1.83447801878764,0.61762998975745,0.0509285469895353
5.15551600140999,0.186740741361479,0
4.21083348496414,0.285865966085102,0.0016016568621993
3.94459149032268,0.220898043880786,0
7.22852728737984,0.231225791105031,0.0018418651536107
2.72118617102248,0.452038123273705,0.0103794313147167
1.3664544994145,0.518639664678581,0.115724177276244
4.85449009582034,0.165953910756965,0
3.69171390184034,0.217823770261092,0
0.808715965827565,0.937368614106376,0.342841910858974
4.35831089537938,0.211839143187046,0.00196412955872714
4.88536413997103,0.190769040750056,6.9112325459717e-06
4.48742702443215,0.220429790270305,0.00152771000556647
1.74741823381867,0.400191529637227,0.0743023293192933
2.15179106517405,0.744062001727243,0.124873640362844
1.7708305803106,0.669172895544985,0.210092029914235
5.67112119772218,0.163035152965189,0.000321432118564843
4.06372172906545,0.278482388326934,0.00923278096812467
5.51774529700484,0.162895938795512,0.00172868746355175
3.9630489837888,0.209104506915589,0
1.95313667027467,0.545322559011205,0.0406218308346967
4.06925050478224,0.242701517696442,0
4.13224848449582,0.239623647436077,0.0017936508949846
2.32844974653877,0.492966109813892,0.0421526557557533
0.518915878631255,1.28846986234885,0.27137615394113
1.25095739396317,0.47794371369416,0.0922593755126
3.96307582073787,0.242997899776849,0
3.71318627697293,0.333315660181972,4.12179609388112e-05
2.94548267486441,0.410003202890723,0.00870677487033109
5.22511873396841,0.364292912294957,0.00156487657994031
3.95603375173557,0.26478108490931,0
1.41887127913269,0.593804566234883,0.146124306339224
4.62313254073184,0.224303494510531,0.000436945343390106
2.4573297182892,0.669203933587434,0.000665887663662431
5.19058818014809,0.29910136250657,0.00199611260287463
1.89335338657326,0.541854070087206,0.00116818769745528
5.13956801720665,0.21118056078149,0.00126855069905519
2.03822630386789,0.533014035328893,0.0309269994352013
2.14745925175026,0.355708184642689,0.0950156745267659
5.41751483963918,0.393354354961509,0.00161711297124624
4.32861676608866,0.155188443904906,0.00153475218273699
5.9914168525263,0.14231276341363,5.67023068666437e-06
4.41574502669046,0.311202187930038,0.0720758020461599
3.43839196516539,0.771892071527295,0.157999980193898
1.83739834564361,0.745326756906577,0.103063871374975
2.33218902271158,0.333604733916311,0.0218198270359387
3.66319413199635,0.456401811271655,0.000646259268522261
1.34665074597749,0.579389238753063,0.0828637417389204
2.68861222480165,0.311140301250277,0.000173513035401701
1.8142597648413,0.589907870344403,0.0515977078658839
2.20429868543382,0.98964576984818,0.0638050613899529
1.58851974148066,0.450437268932344,0.060491475487873
5.0393582761351,0.445584086810118,0.000924587222263214
3.39027064586179,0.354999871252367,0
5.44250772401867,0.136963787952572,0
4.28295200904455,0.18298776184283,0
3.57267766701772,0.230319155035553,0
6.30159601791332,0.15351884373285,0
3.80906833625278,0.428050335197557,0.0120846119754265
5.34036957273045,0.186522902861126,0.00150942460231482
2.07849856954447,0.452873401589062,0.112909356260498
3.99707588975615,0.26078892070348,0.00167319532684981
4.13406617731041,0.165360732848747,0
4.10811691243756,0.231951706998386,0.000807998356595633
2.18861602165545,0.412808618114641,0.0103212032651405
4.36704394404916,0.199164614981732,0
4.98804359329842,0.262393893241099,0
4.48454433185933,0.561659211338198,0
5.81297659102289,0.124493400050981,0
5.71165380563427,0.326202696014472,0
3.28264685880895,0.667771783439208,0
4.2286881373094,0.165899125097478,0
3.95874019463139,0.221997113577016,0
5.97681038268315,0.152321500275839,0
4.28972841775527,0.17100871499441,0.00183003461822867
0.852898403232872,0.882916925122666,0.230920055938239
3.78585451900547,0.220416933687901,0
3.52306188160808,0.294050146312971,0.0213683248835554
3.54427359572148,0.203005235949898,0.000474706292822955
4.72703917461779,0.158739454592917,0.000235511870384216
1.47314866285618,0.622351655768707,0.0606792032042891
1.9995116802562,0.387921094922937,0.0726130348509799
7.22561697085015,0.211186799021365,0
6.23086328027311,0.440135609150809,0
4.72329012538098,0.206043218501292,0.000746773350462315
4.18673096675579,0.186802720473499,0.00202148114047944
4.68732977949647,0.174463003613166,0.000401617833301424
4.21899634877773,0.145778031795194,0
4.26224167938799,0.329197942151378,0
6.65115687008927,0.48444953589035,0.000728504389747975
5.1463966189679,0.260031824384169,0
2.94364025452169,0.520778124459036,0.00895967697488765
2.6008757676989,0.303976898386198,0
5.94625663264797,0.151049848670239,0
5.11506755099417,0.257763246140756,0.000497535786330698
5.23083366967008,0.227126848425241,0.00909660512263577
3.74434896445813,0.455457682052282,0.0091661937131236
5.34461547841648,0.259332953188218,0
4.97675209597611,0.148076607305389,0.000639708870053289
3.42953653913975,0.161528688918131,0
1.38530613946455,0.643107771954029,0.102453161936576
1.50224303677864,0.733806192129667,0.0927240187139809
5.82682421220036,0.116475219342712,0
5.06750970085642,0.171322924995437,6.24894727021454e-05
5.04155174796833,0.200467266944092,0.0013465254407376
5.4416311811739,0.225400402841973,0
3.51442205945114,0.45342753361743,0.000486963195130228
3.50412463869137,0.245758823408949,0.00852678057918947
5.7023907078918,0.340392909957535,0
3.19838454253534,0.264630152920886,0.0121212655689816
3.41636923273554,0.315694626116505,0.000821513227298853
5.37440594731534,0.166987498947594,0
4.67032310228653,0.194002726778683,0
1.81588605202951,0.587307041615209,0.0622985191084445
4.453342665414,0.25344672995637,0.00115613371267914
2.90793343321059,0.292921505983982,0
2.89781135507303,0.450497798289023,0.0114425932039569
2.51319862898088,0.420667872539411,0.020572269235005
5.1515519608068,0.196200467519903,0
3.58014920439419,0.181726495782644,0.0010675487332046
5.83477636105128,0.153282276191945,0.00151591946750879
4.35810281197572,0.283413716709093,0.00893501898328464
5.14821334855027,0.167794879519005,0
8.00825501216169,0.143616480565143,0.0013036858587712
5.01634625531808,0.211511745735534,0
1.68708129424591,0.537043968030129,0.0821108892193933
3.7368108760867,0.267025113759661,0.0114874223406861
5.56917055505173,0.197681610586406,0.00153299212612211
5.00736383532831,0.206484954282662,0
2.24880586216295,0.398392461379192,0.0434068409404407
4.50604096751164,0.141630948323688,0
5.52371459272179,0.2042126809294,0.00113123502038419
6.97750837360508,0.172969382792871,0
6.57991148206419,0.155396655989778,0
0.506806447649131,1.56835546733287,0.311078386708126
2.2197282706387,0.595227309804899,0.0540983130939802
3.57669034267598,0.28491118403738,0
1.97501339562769,0.668286925059188,0.0527132769673069
4.18791975890137,0.245758732968285,0.00164798366554081
4.62812537011544,0.212487842020635,0.000951853508204219
4.11559450111144,0.337290409871685,0.0109777185953657
3.61612058661341,0.296930527748575,0.000448462152332066
6.89769689575823,0.157263444549985,0
2.81242925299425,0.407844615524949,0
3.59046603197026,0.377003315933702,0.00109259064100682
4.86954342375233,0.124458043836411,0.00191526300519704
5.54678649763065,0.206428417673648,0
5.21703746182009,0.190077959397023,0
6.4494473362875,0.177746736741199,0
5.349925425504,0.157926455415799,0.000522770911380647
2.80046500788198,0.359037817407753,0.000781011648997662
6.60737602992398,0.182040916391594,0
6.68350746396362,0.129429239709986,5.69545626640318e-05
2.94816854214836,1.00261367955917,0.0328330277531594
4.90395595789992,0.176351729263555,0
1.44093490216139,1.02383943849347,0.146311306874355
3.94511281855971,0.158244354950733,0.00145234744220972
4.72834241739841,0.181188316182596,0.00110026479817927
1.71090391210774,0.62985635793343,0.054121003432249
2.61834281075477,0.380851136125025,0.0121512194261948
2.21559327388406,0.358600991821106,0.050799640209054
1.44067455980918,1.16900824662257,0.259951665870125
3.07019244812718,0.43770236991909,0.0309235752758384
3.10397779020942,0.799787149565606,0.143833192105417
5.30564174309912,0.208843912611748,0
3.91910305577702,0.65878437254468,0.116647285945763
0.968230062433204,1.94077930671886,0.384460094052429
5.27478211978771,0.2248266029503,0.00920978504138689
4.46693484866598,0.227543730287484,0
4.88126654422601,0.183160687617173,0
3.80816961369148,0.240765387375758,0
5.96526898930938,0.141421448312955,0.00185608346775173
4.3418060931392,0.2095181253445,0.00165564734563231
0.786401840826459,1.01172714129031,0.187991184566692
4.19949471247669,0.27021848729117,0.00931222667473058
1.76662931581757,0.901191856450641,0.310834320494384
2.63858699188112,0.464297582996376,0.166702752258504
3.46247065449043,0.831595047281101,0.0200807782052209
5.43709868731802,0.133075291263357,0
2.82085208080071,0.410529858759998,0.0205671957979103
1.64002145605154,0.423019512952869,0.0403608902171503
3.34828018509361,0.223158218434271,0
3.5971296993394,0.278101430785,0
2.0857093156613,0.534539582168306,0.0716336114200453
3.64079468670924,0.322256915394365,0.0226210557017972
4.87576448922434,0.240360178923836,0.00128934104092419
6.00740329195078,0.256593742733085,0
2.54013628948293,0.587418731382835,0.032351945335716
4.32178304334356,0.349492798231511,0.0119432946436355
1.91442503471072,0.71238773244166,0.071759859934474
1.51538604682292,0.613820292530432,0.103943143953333
2.10287399405969,0.382328076711793,0.0202189250233521
3.77261487140086,0.531784562272807,0.0714151329470674
1.79040582272866,0.583876957218284,0.102597727053041
1.76166629676366,0.514687011462514,0.155769618858323
3.8127362903373,0.217648839142676,0
4.54725368274565,0.868086271425131,0.0113474752458433
4.75431080422759,0.211326171605167,0
1.60923567390154,0.830716134557253,0.0731385437983523
3.32074155352741,0.288599327179281,0.0628140802849084
1.68484635249503,1.02170999060134,0.237981608341535
5.0078681430713,0.179163498791367,0.000810062976926563
2.07227678783357,0.614538692593218,0.0606464090411365
6.15282799082543,0.26206811222251,0
5.735615513687,0.24570642327701,0.000197809958532452
3.51287995527294,0.231791149542578,0.00171475910604
4.09828722978238,0.471529395240766,0.0110268515681724
3.06842219722568,0.3697101087197,0
6.99256818386399,0.137961136595137,0
4.26707656905677,0.41672902051307,0.000649989068657158
4.61601891599307,0.196758594358684,0.00100906031988561
5.33419016297692,0.373541259687296,0
1.90677901579677,0.486560186194039,0.143965003550773
2.3409236964474,0.437534207521334,0.0819239595074703
6.14913226613915,0.323389380047176,0.000618126977309582
5.20979426760921,0.482845993728856,0
4.18285774734419,0.222609748443801,0.000191554214283823
3.96389882851974,0.195959864905558,0.000842577851340172
4.22891106360581,0.201981812514259,0.0110187374326835
6.03907857824481,0.189542557585731,0.000109629716724157
4.16964227948338,0.180786518609683,0
2.91172056727425,0.31072581166963,0
2.41415388884899,0.301590937225084,0.0206689287826916
5.86862209233221,0.205810886900922,0
3.71516088450656,0.261444636834091,0.0123919262908647
1.70422774668204,0.483364804746538,0.0850139646514257
4.51707788215153,0.179515166311254,0
1.98570248917545,0.366702422388148,0.0834275012225409
1.63406437404913,0.440201322732718,0.0814802239443859
3.85782431620782,0.265403501416533,0
3.95505930159069,0.711055724176897,0.0105403609226147
1.95442311925891,0.696323947470274,0.0819243787234028
2.74456056483378,0.523507636101502,0.0223649275532116
1.38670863316944,1.01562114003276,0.196259985080982
2.10568253074489,0.627838041270696,0.092845629433319
1.01361501979121,0.658117437705583,0.144987784160723
4.67006385760978,0.269639255768279,0.0108107562954972
5.01198358930954,0.222472131067724,0.00117023958973586
5.59406244462647,0.463383622985509,0
0.743908327086005,0.75760302632233,0.147191463419249
1.91424209582498,0.526063390183777,0.0613156404937059
1.94950608805594,0.565030082438217,0.0520436562665304
0.158368204496066,2.42045315904885,0.405792594447881
3.86741885233629,0.368549116193647,0.00859305561679106
5.54894940486119,1.76147294092569,0
1.03063140764626,1.16734538887802,0.14684606057634
6.06085696844285,0.146256786020446,0.00079358507402241
5.44322051913611,0.164962785966776,0
0.857375874786159,0.764630024283713,0.198893133224572
4.28794135158682,0.257778410563517,0.000524223325178025
5.85883873401556,0.132727170006002,0
5.07078809309914,0.166210879315898,0.000904851754978296
4.56216820246219,0.252233780472808,0.00164282971076667
8.51763930137046,0.319493983804279,0
2.87881672171409,0.341307543253404,0
5.9408104406792,0.157693369097782,0.000202458707243203
4.65522271423022,0.245699613270672,0.000982463527843353
2.98402301914773,0.553103669776434,0.0298840958958119
3.10122949180742,0.660653467760528,0.0302246733218432
3.81283803046943,0.623882866772878,0
3.65091376475819,0.257059551541632,0.00187624043196439
4.78000324724458,0.218183924635152,0.000349097839221357
7.47110292232676,0.353584904758483,0.00152828674383461
4.46044154185137,0.302332423590303,0.000988492818176743
0.763752300408693,0.985728474805331,0.229116813761393
6.7555306739395,0.166150942694759,0.00136422466017305
7.52132569217182,0.169232263501488,0.0017593117493391
2.83043943999586,0.34331105469192,0.0212389904760321
1.74577207475471,0.627621316551041,0.0741858829930673
4.71987044842314,0.191391432113309,0
3.92942099357421,0.344377559278613,0
1.68485758739878,0.473361849670491,0.0740996284110348
5.33080128882765,0.118632634010534,0
3.00178703542907,0.281097424633592,0.0100959356698642
0.99947489026374,0.835182259045808,0.167603685586179
1.27930072618906,0.501011833106071,0.15729779943563
4.72401657870036,0.499102475842885,0
6.74497051836024,0.213354529924352,0.000778922533392904
1.6858040043808,0.449122414510205,0.0614372539637983
3.1788721069758,0.564592176090748,0.000189765508174896
3.04631725483861,0.318271099394897,0.000823043155223128
6.26979859779565,0.1127017507189,0.00171291461095213
2.62772094032323,0.710048275407893,0.0311072729734331
4.78551879605925,0.207466478696265,0.000633127870410679
5.32955175374076,0.246011148726185,0.000643406834080813
3.14999342465347,0.274639123535911,6.18126699328419e-05
7.96785843595048,0.269746098113827,0.000385247215628623
7.33106729785036,0.581235401748504,0
4.78158260002551,0.179581253474476,0
5.2575912171954,0.163296277746453,0
0.900512134106836,0.66935137913405,0.144891721451183
5.5988047167396,0.179305183627716,0
1.10347296120295,0.751823645965915,0.144387977990036
3.33046788755817,0.374554398304749,0.000121911412626504
2.8482360550673,0.466583157299361,0.00204472840674221
4.76888805649324,0.238531362330161,0.00168123934812843
2.90141497816502,0.307157518851399,0.00967742574850718
6.08578242009773,0.186742394680119,0
2.87042617038603,0.650654474122628,0.123543218176141
0.674997424415598,1.19245521383901,0.280684433950707
6.37751787094076,0.266162866546117,0
2.01727325565691,0.490790459863394,0.042765618752564
2.94518446303326,0.339496561716182,0.0228538910426696
1.62649518609356,0.623409649071573,0.0315815689815581
5.69489434121434,0.246045091302097,0
3.82114107068561,0.214002633244843,0
2.8540496407778,0.316423869454807,0.00147639659017324
6.16562166935013,0.142963013798858,0.000697228017300365
7.05893888603387,0.156977172450351,0.000286597902029752
6.30777491951662,0.302497730990644,0.00123193943805992
5.81120742974306,0.19635348956769,0.000284260979294776
2.08708777401928,0.859016773451406,0.0842041887283077
8.76076156436257,0.20781124356532,0.00180459454260766
1.0914697928382,0.56625705703699,0.104367476213376
4.31471245052263,0.198695345276857,0
5.15230398014047,0.139928858392808,0.000221904143318533
6.35506576780966,0.614803060364125,0.000198188924342393
4.3441480390123,0.163392198323271,0
2.3388315495835,0.377269429246602,0.0423300146895895
